colNum,rowNum,totalStudents,nplay_video_ave,grade_ave,nforum_posts_ave,nevents_ave,nchapters_ave,ndays_act_ave
0,23,6,0,78.0,0.0,1317.0,31.0,37.0
3,3,1,47.0,11.0,3.0,880.0,4.0,8.0
0,1,33,18.0,4.0,0.0,210.0,2.0,7.0
1,22,1,106.0,75.0,1.0,1491.0,9.0,21.0
0,26,5,0,88.0,0.0,1394.0,30.0,31.0
4,1,1,0,5.0,5.0,338.0,10.0,6.0
2,21,1,0,73.0,2.0,963.0,24.0,20.0
1,27,1,1785.0,90.0,1.0,11886.0,16.0,83.0
0,13,1,116.0,45.0,0.0,1422.0,6.0,18.0
2,0,3,0,0.0,2.0,234.0,3.0,4.0
0,9,3,0,32.0,0.0,1556.0,12.0,37.0
0,7,1,0,26.0,0.0,310.0,8.0,1.0
0,2,15,0,8.0,0.0,533.0,4.0,13.0
0,12,0,0,0,0,0,0,0
0,17,0,0,0,0,0,0,0
0,19,0,0,0,0,0,0,0
1,2,0,0,0,0,0,0,0
1,4,0,0,0,0,0,0,0
1,5,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,0
1,7,0,0,0,0,0,0,0
1,8,0,0,0,0,0,0,0
1,9,0,0,0,0,0,0,0
1,10,0,0,0,0,0,0,0
1,11,0,0,0,0,0,0,0
1,12,0,0,0,0,0,0,0
1,13,0,0,0,0,0,0,0
1,14,0,0,0,0,0,0,0
1,15,0,0,0,0,0,0,0
1,16,0,0,0,0,0,0,0
1,17,0,0,0,0,0,0,0
1,18,0,0,0,0,0,0,0
1,19,0,0,0,0,0,0,0
1,23,0,0,0,0,0,0,0
1,24,0,0,0,0,0,0,0
1,26,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0
2,3,0,0,0,0,0,0,0
2,4,0,0,0,0,0,0,0
2,6,0,0,0,0,0,0,0
2,7,0,0,0,0,0,0,0
2,8,0,0,0,0,0,0,0
2,9,0,0,0,0,0,0,0
2,10,0,0,0,0,0,0,0
2,11,0,0,0,0,0,0,0
2,12,0,0,0,0,0,0,0
2,13,0,0,0,0,0,0,0
2,14,0,0,0,0,0,0,0
2,15,0,0,0,0,0,0,0
2,16,0,0,0,0,0,0,0
2,17,0,0,0,0,0,0,0
2,18,0,0,0,0,0,0,0
2,19,0,0,0,0,0,0,0
2,20,0,0,0,0,0,0,0
2,22,0,0,0,0,0,0,0
2,23,0,0,0,0,0,0,0
2,24,0,0,0,0,0,0,0
2,25,0,0,0,0,0,0,0
2,27,0,0,0,0,0,0,0
2,28,0,0,0,0,0,0,0
2,29,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0
3,4,0,0,0,0,0,0,0
3,5,0,0,0,0,0,0,0
3,6,0,0,0,0,0,0,0
3,7,0,0,0,0,0,0,0
3,8,0,0,0,0,0,0,0
3,9,0,0,0,0,0,0,0
3,10,0,0,0,0,0,0,0
3,11,0,0,0,0,0,0,0
3,12,0,0,0,0,0,0,0
3,13,0,0,0,0,0,0,0
3,14,0,0,0,0,0,0,0
3,15,0,0,0,0,0,0,0
3,16,0,0,0,0,0,0,0
3,17,0,0,0,0,0,0,0
3,18,0,0,0,0,0,0,0
3,19,0,0,0,0,0,0,0
3,20,0,0,0,0,0,0,0
3,21,0,0,0,0,0,0,0
3,22,0,0,0,0,0,0,0
3,23,0,0,0,0,0,0,0
3,24,0,0,0,0,0,0,0
3,25,0,0,0,0,0,0,0
3,26,0,0,0,0,0,0,0
3,27,0,0,0,0,0,0,0
3,28,0,0,0,0,0,0,0
3,29,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0
4,3,0,0,0,0,0,0,0
4,4,0,0,0,0,0,0,0
4,5,0,0,0,0,0,0,0
4,6,0,0,0,0,0,0,0
4,7,0,0,0,0,0,0,0
4,8,0,0,0,0,0,0,0
4,9,0,0,0,0,0,0,0
4,10,0,0,0,0,0,0,0
4,11,0,0,0,0,0,0,0
4,12,0,0,0,0,0,0,0
4,13,0,0,0,0,0,0,0
4,14,0,0,0,0,0,0,0
4,15,0,0,0,0,0,0,0
4,16,0,0,0,0,0,0,0
4,17,0,0,0,0,0,0,0
4,18,0,0,0,0,0,0,0
4,19,0,0,0,0,0,0,0
4,20,0,0,0,0,0,0,0
4,21,0,0,0,0,0,0,0
4,22,0,0,0,0,0,0,0
4,23,0,0,0,0,0,0,0
4,24,0,0,0,0,0,0,0
4,25,0,0,0,0,0,0,0
4,26,0,0,0,0,0,0,0
4,28,0,0,0,0,0,0,0
4,29,0,0,0,0,0,0,0
